Nose_x0,Nose_y0,Neck_x1,Neck_y1,RShoulder_x2,RShoulder_y2,Relbow_x3,RElbow_y3,RWrist_x4,RWrist_y4,LShoulder_x5,LShoulder_y5,LElbow_x6,LElbow_y6,LWrist_x7,LWrist_y7,RHip_x8,RHip_y8,RKnee_x9,RKnee_y9,RAnkle_x10,RAnkle_y10,LHip_x11,LHip_y11,LKnee_x12,LKnee_y12,LAnkle_x13,LAnkle_y13,REye_x14,REye_y14,LEye_x15,LEye_y15,REar_x16,REar_y16,LEar_x17,LEar_y17
2,3,2,3,5,2,5,2,3,2,0,4,2,4,85,84,3,2,2,2,2,0,1,2,2,2,1,0,3,3,85,52,3,2,80,59
2,2,3,1,0,2,1,5,2,2,83,66,84,76,85,84,1,3,2,1,0,0,2,4,3,1,0,0,3,2,0,0,3,2,80,59
7,4,1,1,1,0,0,4,0,2,91,68,92,77,90,87,0,2,1,1,0,0,3,2,3,1,0,0,90,57,83,60,88,59,88,60
9,3,1,1,1,0,2,0,3,1,1,1,1,0,2,1,4,1,2,0,1,0,2,1,1,0,1,0,92,58,8,2,90,59,0,1
2,2,2,3,3,3,2,3,1,3,3,3,3,3,4,3,1,4,1,2,1,1,3,4,2,2,2,1,92,58,1,2,90,59,3,3
90,57,3,1,6,1,9,3,92,82,1,1,2,2,1,2,5,0,3,1,1,1,2,0,1,1,0,0,0,0,0,0,97,55,0,0
0,0,2,1,1,2,4,1,0,0,3,0,3,1,3,0,1,2,3,2,2,2,1,2,3,1,2,2,0,0,90,56,1,1,1,1
103,52,2,0,5,0,2,1,104,80,1,0,2,3,1,0,4,1,3,0,4,1,3,1,2,1,3,2,102,52,0,0,2,1,2,0
103,52,3,1,1,1,3,1,104,80,2,1,4,2,2,1,3,2,2,0,3,1,2,1,2,0,3,1,102,52,0,0,3,0,3,1
0,0,2,1,3,1,2,1,110,78,2,1,1,2,2,1,2,1,1,2,5,2,2,1,2,2,5,2,0,0,0,0,2,0,2,0
0,0,3,1,3,2,1,2,110,78,1,1,2,3,2,3,3,3,3,1,4,1,2,4,2,1,4,1,0,0,0,0,3,1,3,0
112,56,1,2,3,2,3,1,114,80,3,2,0,2,1,3,2,0,3,1,5,1,0,2,3,1,4,1,111,55,0,0,1,2,2,2
2,2,4,2,1,2,1,5,1,7,3,2,4,2,108,81,0,3,3,1,0,1,4,3,3,2,1,1,2,2,0,0,3,3,3,2
6,5,1,2,2,3,3,0,2,2,6,1,6,1,115,87,0,1,1,1,0,1,4,1,2,0,0,1,113,57,108,61,112,59,3,1
8,2,3,1,3,2,3,3,2,2,2,1,2,2,2,2,3,2,2,1,0,0,1,2,2,1,0,0,117,59,108,61,115,60,3,2
3,2,1,2,0,2,0,2,113,83,1,2,1,1,1,2,1,3,0,1,0,0,3,2,1,1,1,0,117,59,113,58,115,60,1,4
2,2,2,3,3,3,3,2,0,0,2,3,4,1,4,1,4,0,2,2,2,1,2,0,0,1,2,1,0,0,2,2,0,0,1,3
3,1,2,0,1,1,2,1,0,0,3,0,3,3,2,2,2,1,2,1,2,3,2,2,3,2,2,3,0,0,2,1,120,54,3,1
5,3,2,2,4,0,3,0,0,0,1,2,2,1,3,1,2,1,4,1,4,1,3,1,4,1,3,1,123,52,5,3,2,0,1,0
123,53,2,0,4,2,8,2,132,74,1,0,2,0,0,2,3,2,2,1,1,2,0,2,1,1,1,2,123,52,122,52,4,1,2,0
0,0,3,0,3,0,4,1,2,2,1,1,1,0,2,1,3,1,2,1,4,2,1,1,1,1,4,1,0,0,0,0,2,0,2,0
130,54,1,0,0,1,5,0,2,2,5,1,7,0,7,0,0,0,1,0,4,2,4,1,3,0,4,3,131,52,0,0,1,1,2,1
130,54,3,2,5,1,9,0,6,3,2,2,4,1,5,1,3,0,3,0,5,2,1,1,2,0,5,3,131,52,0,0,4,2,2,0
0,0,2,2,3,2,2,3,2,4,4,3,3,3,3,4,4,3,2,2,3,1,1,2,2,2,2,0,0,0,0,0,2,1,3,3
132,61,3,2,5,4,6,4,5,3,7,1,10,1,9,4,2,3,3,2,1,0,6,4,6,2,2,0,0,0,133,59,135,57,5,0
1,3,1,2,3,1,2,0,0,3,0,2,0,2,2,1,2,1,2,1,0,0,1,1,0,1,1,0,0,0,0,4,0,0,0,3
3,2,2,1,2,1,2,1,3,0,3,2,0,1,2,2,2,2,1,0,0,0,2,2,2,0,1,0,137,60,4,3,0,0,3,1
2,3,2,2,1,2,1,2,0,1,1,1,3,1,1,1,1,1,1,2,0,0,2,0,1,2,1,0,137,60,1,1,0,0,2,2
1,0,2,2,6,3,138,74,138,80,0,1,2,1,3,1,6,1,4,0,4,2,2,1,0,0,2,1,0,0,1,1,0,0,0,1
139,59,2,1,3,0,147,71,0,0,1,1,0,1,1,1,1,2,3,3,143,108,1,2,3,3,2,3,0,0,139,58,147,55,1,2
0,0,2,0,4,1,7,1,0,0,1,1,0,0,1,2,4,1,3,0,147,103,2,1,4,0,1,1,0,0,0,0,1,0,2,0
0,0,2,0,1,1,4,0,158,77,1,0,1,1,3,1,2,0,3,0,2,1,1,0,0,0,2,0,0,0,0,0,3,1,2,0
0,0,3,0,4,1,2,0,1,1,1,1,1,0,1,4,4,0,2,0,5,2,2,0,2,0,3,1,0,0,0,0,2,1,3,0
0,0,2,0,1,1,0,0,1,0,4,0,5,0,4,2,0,1,0,2,4,3,1,0,2,2,5,3,0,0,0,0,2,1,2,1
0,0,2,1,1,1,1,2,2,3,5,1,4,1,3,1,0,2,2,1,3,1,4,2,2,1,4,1,0,0,0,0,3,1,2,2
0,0,2,3,4,3,5,3,1,4,1,2,0,4,0,4,5,2,4,0,2,0,0,2,3,1,2,0,0,0,0,0,2,2,1,1
156,62,3,2,3,3,8,5,163,83,7,3,7,2,5,7,1,4,2,3,0,0,6,4,4,3,1,0,0,0,157,61,160,59,5,1
1,3,0,3,2,4,2,6,0,0,1,4,3,4,2,7,1,4,3,2,1,2,3,4,2,3,7,2,157,58,1,3,0,0,3,2
2,1,2,1,1,1,2,1,0,0,1,2,2,2,2,1,3,2,3,2,1,1,3,2,3,1,2,0,2,1,2,1,0,0,2,2
2,1,2,0,2,0,158,75,0,0,3,1,3,1,2,0,2,1,2,0,1,0,3,1,3,1,1,0,2,1,2,1,0,0,1,0
1,2,2,1,2,1,153,74,0,0,2,0,3,1,3,1,3,2,1,1,1,2,2,2,3,1,3,1,1,2,1,1,0,0,2,2
2,1,2,2,1,2,2,2,0,0,1,3,1,2,1,1,2,1,3,2,0,1,1,1,2,2,0,1,2,1,2,2,0,0,1,1
2,2,1,1,4,1,3,2,0,0,1,1,1,1,2,2,2,3,2,1,2,2,3,2,3,1,3,2,2,2,1,2,0,0,2,2
2,0,3,2,1,2,2,0,148,76,2,2,1,2,2,1,3,1,3,2,4,0,2,2,1,2,3,0,2,1,3,1,0,0,2,1
2,2,2,1,2,1,2,1,2,0,2,1,3,0,1,0,2,1,2,1,3,1,3,0,3,0,2,1,2,1,2,1,0,0,3,1
1,1,2,0,3,1,2,0,146,76,3,0,1,0,2,0,2,1,3,1,3,0,2,0,3,0,4,0,2,0,2,0,0,0,1,0
4,1,3,0,2,0,1,0,0,0,2,0,3,0,2,1,1,0,1,0,4,1,1,0,1,0,4,1,3,1,2,1,0,0,3,1
2,1,1,2,2,1,3,1,0,0,2,2,2,1,1,2,3,1,2,1,3,1,3,1,2,1,2,0,2,2,3,2,0,0,2,2
2,1,3,1,2,1,2,2,0,0,2,1,2,2,3,1,2,3,2,1,3,1,1,3,1,2,3,2,2,1,2,1,0,0,3,1
2,3,1,3,2,2,2,2,137,82,2,3,2,2,1,3,0,1,2,2,3,1,2,2,4,2,1,1,2,2,1,2,0,0,1,2
1,0,2,2,1,2,1,3,137,82,3,2,2,2,4,1,3,3,3,2,1,1,2,2,1,1,1,0,2,2,2,2,0,0,2,2
2,1,3,1,3,0,2,2,0,0,2,1,3,0,2,2,2,1,1,1,0,1,2,0,2,1,0,0,1,0,2,0,0,0,2,0
3,2,1,2,0,3,1,1,0,0,2,2,2,3,2,2,2,2,0,0,0,0,2,3,0,0,0,1,2,2,3,2,0,0,2,2
2,3,2,3,2,2,3,4,0,0,1,2,3,2,3,2,3,2,4,2,1,2,3,1,3,2,2,1,2,3,1,3,0,0,2,2
2,2,2,2,2,3,2,2,124,74,3,3,2,2,3,3,2,3,1,2,0,1,3,3,3,2,1,1,3,2,3,2,0,0,2,3
2,1,2,1,3,0,2,1,2,0,2,1,2,1,2,0,3,0,4,1,3,2,1,1,2,1,3,2,2,1,1,1,0,0,2,1
3,1,3,1,2,2,3,0,122,74,2,1,2,1,3,0,2,2,5,1,5,2,3,1,5,1,4,2,3,1,4,1,0,0,3,1
2,0,2,0,3,1,3,0,0,0,3,0,2,0,1,1,3,0,0,1,1,1,2,0,0,1,3,1,3,1,1,1,0,0,2,0
3,1,3,1,2,0,2,0,116,74,2,1,2,0,2,1,1,1,1,0,5,0,1,0,1,0,5,0,2,2,4,1,0,0,3,0
3,0,2,0,3,1,2,0,116,74,3,0,3,1,3,0,3,0,3,0,4,3,3,1,2,0,3,3,2,0,2,1,0,0,3,1
2,2,3,2,2,2,1,3,0,0,2,2,2,2,3,1,1,3,2,2,2,0,2,3,4,2,3,0,3,1,3,1,0,0,2,2
2,2,1,2,2,2,3,1,0,0,3,2,2,2,1,4,1,2,3,3,4,2,2,1,2,3,1,2,2,3,1,3,0,0,3,2
3,2,3,3,2,2,3,3,0,0,1,3,3,2,1,1,3,3,2,2,3,1,2,3,1,2,1,1,3,2,4,1,0,0,2,2
2,0,2,1,2,0,2,0,0,0,4,0,2,0,4,0,1,1,2,1,1,0,2,1,3,1,1,0,1,0,1,1,0,0,2,1
2,0,3,0,2,1,2,0,101,76,2,1,3,1,4,1,3,1,2,0,0,1,3,0,3,0,3,0,2,0,2,0,0,0,2,1
1,1,1,2,2,1,1,1,101,76,3,2,4,2,3,3,2,2,1,1,1,2,3,3,3,1,2,1,2,1,3,1,0,0,2,2
2,1,2,2,2,3,3,4,0,0,0,2,1,4,1,0,3,4,2,3,1,1,2,4,1,3,2,1,2,1,1,2,0,0,2,1
4,3,3,2,3,1,3,2,0,0,3,2,2,1,2,1,3,2,3,2,3,2,3,1,4,2,3,1,3,3,3,2,0,0,2,3
1,1,2,0,2,1,2,0,92,74,2,0,3,1,2,1,2,0,4,1,2,1,2,1,3,1,3,0,93,52,2,1,0,0,3,0
3,1,3,1,3,1,2,0,92,74,3,0,2,1,4,1,3,0,2,0,4,2,3,1,3,0,4,1,88,50,3,2,0,0,3,1
2,1,3,0,3,0,3,0,0,0,3,1,2,2,1,1,2,2,2,1,4,1,1,3,1,1,4,2,2,1,2,1,0,0,2,0
3,0,2,1,2,1,2,0,0,0,2,1,2,2,2,3,2,3,2,1,4,3,2,3,2,1,3,3,86,51,4,1,0,0,2,1
3,1,2,0,3,1,2,1,0,0,2,0,3,1,3,1,2,0,2,1,4,0,3,0,2,1,4,1,0,0,2,1,0,0,3,0
2,2,3,3,0,2,1,2,0,0,3,3,2,1,1,4,1,3,2,3,2,2,1,3,2,3,2,1,78,53,2,1,0,0,3,3
3,2,2,2,4,2,83,70,0,0,2,2,2,3,2,3,4,3,3,1,2,1,3,3,3,1,1,1,2,3,2,3,0,0,2,2
2,1,3,2,2,2,0,0,0,0,3,2,3,3,3,2,3,2,3,1,0,0,3,2,3,1,0,0,76,56,3,1,0,0,2,2
2,0,1,1,2,1,73,74,75,81,2,1,2,3,2,4,2,2,1,0,0,0,2,2,1,0,0,0,72,57,1,1,0,0,2,1
2,1,3,2,3,1,2,4,75,81,2,2,2,2,3,3,4,2,1,1,1,0,3,2,1,1,1,0,72,57,2,0,0,0,3,2
1,3,1,3,1,3,1,0,0,0,2,2,3,1,4,1,3,1,3,2,1,2,4,1,3,2,1,2,0,0,3,3,0,0,1,2
3,2,3,1,3,2,4,3,66,74,2,2,2,3,2,1,3,4,5,2,2,2,1,4,3,2,3,2,0,0,1,2,0,0,2,2
2,2,2,2,2,1,1,0,3,1,3,1,2,1,2,2,2,2,1,2,3,2,3,1,4,2,2,2,0,0,4,2,0,0,3,2
4,0,3,1,3,1,3,2,1,1,2,1,3,1,1,1,2,0,3,1,4,1,1,1,3,1,5,1,0,0,2,0,0,0,3,1
3,0,2,0,2,0,3,0,62,72,4,1,2,0,3,1,1,1,1,2,4,1,3,1,1,1,5,1,0,0,4,0,0,0,3,1
2,1,4,1,3,0,2,1,0,0,2,1,4,1,2,1,2,1,2,3,4,1,2,1,2,1,4,2,0,0,2,1,0,0,3,0
3,1,2,2,1,2,2,1,0,0,4,2,2,1,3,2,2,3,2,2,5,1,3,3,2,3,3,1,0,0,2,0,0,0,3,2
3,1,3,1,5,1,4,2,53,76,1,1,1,2,2,0,4,1,5,2,2,2,2,0,3,2,1,1,0,0,3,2,0,0,2,1
2,3,2,3,2,3,51,69,53,76,3,3,4,3,4,4,2,4,1,1,4,1,3,5,3,1,3,1,0,0,3,3,0,0,3,3
2,0,2,0,2,1,47,74,0,0,2,1,1,1,1,1,3,2,3,2,0,0,2,2,2,2,2,0,0,0,2,1,0,0,2,0
1,1,2,0,1,1,1,2,0,0,2,1,2,2,2,1,2,3,2,0,0,0,2,3,3,1,2,0,0,0,2,0,0,0,2,0
3,2,2,2,2,2,3,2,0,0,2,2,4,2,4,3,2,3,2,2,0,1,3,3,2,1,3,1,0,0,2,2,0,0,2,1
2,2,3,2,4,1,3,2,39,74,2,2,3,1,3,2,3,1,3,3,3,1,2,1,3,3,1,1,0,0,3,2,0,0,2,3
2,1,2,2,2,3,2,3,2,3,2,2,2,2,3,2,3,3,2,2,2,1,3,2,2,2,5,0,0,0,1,1,0,0,2,1
3,1,3,1,2,0,2,0,37,71,3,0,1,0,0,0,2,0,3,0,4,1,2,0,4,1,3,2,0,0,3,1,0,0,2,1
3,1,2,0,3,0,3,0,0,0,2,0,4,0,3,0,2,0,3,1,2,0,2,1,0,0,2,0,0,0,3,1,0,0,4,1
2,1,3,0,2,0,2,2,0,0,3,0,3,0,3,0,2,1,2,1,4,0,2,1,4,1,5,1,0,0,3,0,0,0,2,1
3,0,2,2,3,1,3,0,0,0,2,1,2,0,1,3,2,1,1,1,4,0,3,1,1,1,4,0,0,0,2,1,0,0,3,1
2,2,3,1,1,2,1,1,0,0,4,1,2,2,2,1,3,1,4,1,3,3,2,1,3,1,1,1,0,0,3,2,0,0,2,1
3,3,1,3,3,2,3,3,0,0,1,3,1,3,3,4,1,3,3,3,4,1,2,4,2,3,1,3,0,0,2,2,0,0,2,3
2,1,4,2,4,3,4,3,0,0,2,2,1,2,1,1,5,3,2,2,1,1,3,3,2,3,0,1,18,56,2,2,0,0,2,1
2,0,1,0,1,1,20,74,0,0,3,0,6,1,4,0,1,2,0,0,2,0,4,1,3,1,4,1,18,56,2,0,0,0,3,0
2,1,3,2,1,2,17,71,0,0,4,2,3,2,4,3,2,4,0,1,1,1,2,3,0,1,0,1,0,0,2,1,0,0,2,1
1,4,2,3,3,2,4,1,0,0,1,3,2,2,1,3,3,2,4,2,2,2,3,2,2,2,0,2,0,0,2,3,0,0,2,3
4,2,2,2,3,3,2,4,0,0,2,2,1,4,5,3,4,4,6,2,4,3,2,5,5,2,3,2,0,0,2,3,0,0,3,3
1,0,2,1,0,1,1,2,0,0,3,1,4,2,2,2,0,2,1,3,3,4,3,1,6,3,3,3,0,0,3,0,0,0,1,0
24,3,15,6,12,8,12,10,23,83,18,6,16,9,11,72,10,9,17,7,4,11,13,8,19,7,2,9,30,52,25,2,27,53,12,49
2,2,2,3,3,3,4,2,4,1,2,3,4,2,33,81,2,1,0,0,0,1,3,1,2,1,1,1,3,2,1,2,2,1,0,0
2,2,3,2,1,2,2,2,0,2,4,2,2,2,2,1,3,1,1,1,0,1,4,1,0,2,0,1,0,3,2,3,2,3,0,0
2,4,0,3,3,3,2,3,2,3,1,3,3,2,2,3,4,3,1,2,2,1,2,3,2,2,1,0,4,3,2,2,2,4,0,0
3,2,4,2,1,3,3,4,4,3,3,2,0,5,1,3,3,3,2,3,2,3,3,3,1,3,2,4,2,3,3,3,2,2,0,0
2,2,1,2,3,1,2,0,6,2,2,2,38,63,38,74,3,1,4,2,1,3,4,2,4,2,1,3,2,1,2,1,3,2,0,0
3,1,5,1,3,2,3,2,0,1,4,1,0,0,0,0,4,1,5,2,2,2,4,0,5,2,3,2,3,2,3,2,4,1,0,0
3,1,2,0,4,0,3,2,4,1,3,0,47,60,0,0,2,2,3,1,4,4,2,2,4,1,5,5,3,0,3,0,2,1,0,0
4,0,3,0,3,0,3,2,2,1,4,0,4,1,53,70,3,0,5,0,4,0,3,0,5,0,3,0,3,0,4,0,4,1,0,0
4,1,5,0,4,0,3,0,1,0,3,0,5,1,53,70,2,0,3,0,5,2,3,0,2,0,5,3,5,1,4,0,4,0,0,0
4,2,3,1,3,1,1,1,3,1,3,0,1,3,57,71,2,2,2,1,6,4,1,2,1,1,4,3,4,2,4,3,4,1,0,0
3,1,3,2,3,2,4,1,1,2,4,3,4,0,3,2,2,1,2,2,7,3,2,1,2,2,7,3,4,1,3,0,3,3,0,0
3,3,4,2,4,3,3,3,3,3,2,2,61,63,60,73,4,3,2,3,5,1,4,3,3,3,6,2,2,3,4,4,4,2,0,0
3,3,2,3,3,2,3,3,3,3,4,3,68,67,0,0,2,2,4,1,3,3,2,2,4,1,3,3,3,3,3,2,2,3,0,0
3,3,3,2,3,3,3,3,4,3,3,2,3,3,0,0,4,5,5,3,3,1,5,5,5,3,3,1,5,3,2,4,4,3,0,0
3,1,4,2,3,1,4,1,4,1,3,2,1,4,73,82,2,1,5,1,1,1,1,1,4,1,1,1,1,1,3,1,2,1,0,0
2,1,1,2,4,2,5,3,4,0,0,2,3,2,1,1,4,1,0,0,0,0,3,1,1,0,1,0,3,2,2,2,2,1,0,0
2,3,3,2,0,1,3,1,4,3,5,2,4,2,6,4,3,2,1,1,0,0,4,2,1,1,0,0,1,2,2,3,2,3,0,0
2,4,2,4,2,4,1,3,4,2,0,4,79,70,80,79,3,2,0,1,0,0,2,2,1,1,0,0,2,4,2,3,2,4,0,0
1,2,1,1,3,2,4,3,3,3,2,2,83,64,84,74,4,3,4,5,4,4,4,3,2,4,3,3,2,2,1,3,1,2,0,0
3,2,3,2,2,1,1,0,3,1,2,1,4,1,4,3,4,1,4,1,0,2,3,2,5,2,0,3,2,2,3,1,3,2,0,0
3,1,3,1,3,2,4,2,3,2,4,1,2,2,4,1,2,2,5,2,4,3,3,2,4,2,4,3,4,2,3,2,3,1,0,0
3,1,3,0,3,0,2,0,3,1,3,1,89,61,92,70,3,1,3,1,3,2,4,0,3,1,4,2,2,0,3,0,3,1,0,0
3,0,4,0,3,0,3,1,2,2,5,0,0,0,0,0,4,1,3,0,5,0,4,0,4,0,4,0,3,0,4,0,3,0,0,0
3,0,4,0,3,0,3,2,3,2,4,0,100,59,102,70,1,1,2,0,5,3,3,0,3,0,5,2,4,0,3,0,4,1,0,0
5,2,2,0,5,0,4,0,1,0,0,1,0,1,1,1,2,0,3,1,7,1,1,0,1,1,6,2,5,1,4,2,4,1,0,0
5,2,4,3,4,3,3,3,4,3,4,2,3,3,3,3,3,2,3,0,5,1,3,2,4,0,6,1,4,2,103,40,5,2,0,0
3,2,4,2,2,3,2,2,2,2,5,3,4,2,2,2,2,2,2,2,5,2,2,2,2,2,5,2,3,3,0,0,3,2,0,0
2,5,2,4,4,3,3,5,5,5,0,3,1,4,5,3,3,4,4,4,5,4,2,4,4,4,5,4,4,5,0,0,3,4,0,0
3,2,3,2,2,3,3,2,2,2,5,3,5,3,2,3,3,3,4,3,1,0,5,3,4,3,1,0,1,2,116,51,2,3,0,0
3,2,3,3,3,2,3,5,4,3,4,3,113,72,113,82,3,2,5,0,1,0,3,1,4,0,2,0,4,2,2,1,3,3,0,0
2,1,3,1,2,1,4,5,5,3,1,2,118,72,0,0,4,2,3,1,1,1,0,1,2,1,1,0,1,1,2,0,2,1,0,0
2,1,2,2,3,2,2,1,2,0,5,2,5,1,0,0,3,0,0,1,0,0,8,0,3,1,1,1,2,2,3,2,2,2,0,0
2,3,1,3,1,2,4,3,6,3,1,3,0,4,0,0,3,2,1,3,1,1,2,3,0,3,1,1,2,3,1,3,2,3,0,0
2,2,2,1,3,2,3,1,3,3,1,1,1,0,0,0,4,3,3,4,2,3,0,2,1,4,2,2,3,1,124,47,3,2,0,0
1,2,2,2,2,1,1,1,5,0,3,2,5,3,132,72,3,1,3,2,1,2,4,2,3,2,1,3,1,4,128,42,0,3,0,0
4,3,4,2,2,3,3,1,1,2,3,1,3,0,2,1,2,1,3,0,2,2,4,0,4,0,2,2,3,1,4,1,4,1,0,0
3,1,2,2,3,1,2,3,2,1,3,3,2,2,4,2,4,2,4,2,2,0,2,3,4,2,2,2,3,1,2,1,3,2,0,0
3,0,3,0,4,0,2,2,2,3,2,0,3,1,2,1,1,2,3,0,5,2,2,1,2,0,5,0,3,1,4,1,3,0,0,0
2,0,3,0,4,0,5,2,3,1,2,0,0,1,2,2,3,2,1,1,5,2,2,1,3,1,5,2,2,1,2,0,3,0,0,0
4,1,3,1,2,1,3,1,5,1,5,2,6,2,2,1,2,2,3,1,5,0,2,3,1,1,4,1,5,1,4,2,3,1,0,0
4,1,4,1,3,0,0,1,2,1,5,1,4,0,4,2,1,1,3,0,5,2,4,0,4,0,5,1,3,0,4,0,4,2,0,0
4,3,3,3,4,3,5,3,7,3,1,2,1,3,2,2,4,2,2,0,5,1,0,1,1,0,5,1,4,4,148,41,4,2,0,0
2,3,3,3,3,4,0,3,2,3,3,4,2,3,150,75,1,3,3,1,3,0,4,3,4,2,5,1,3,4,0,0,3,3,0,0
4,4,4,3,3,3,5,3,4,2,4,3,3,3,0,0,4,3,4,6,4,5,3,3,5,5,3,4,3,3,158,52,3,4,0,0
24,3,13,2,15,1,10,2,8,0,11,2,5,1,150,81,5,2,10,0,8,1,3,2,10,0,8,2,23,3,23,2,153,53,138,55
1,0,2,0,2,1,2,0,2,2,1,0,2,0,3,3,3,2,4,2,2,0,3,2,2,2,0,0,1,0,1,1,0,0,0,0
2,0,1,0,1,1,1,1,138,83,3,0,4,0,4,0,2,1,0,1,1,0,1,1,2,1,0,1,2,0,2,1,0,0,3,1
2,3,3,3,2,3,2,1,134,83,1,3,3,2,2,1,2,2,0,1,1,1,3,2,1,1,1,1,2,3,2,2,0,0,1,2
2,2,1,2,2,2,3,3,4,2,2,2,1,2,4,2,3,1,2,2,0,0,3,1,0,2,0,0,2,3,2,3,0,0,2,3
2,2,2,2,1,2,2,3,2,4,3,2,3,3,2,4,4,4,3,2,2,2,3,4,2,2,2,1,2,0,2,1,0,0,2,1
2,0,3,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,3,3,2,2,4,2,2,2,2,2,3,1,0,0,3,1
4,1,2,1,3,2,3,1,126,75,3,0,5,2,4,0,2,1,3,1,3,1,3,1,4,1,2,2,4,1,3,1,0,0,3,2
3,0,2,1,2,0,123,64,0,0,3,0,1,0,1,1,3,1,5,1,4,2,2,0,4,1,4,1,3,0,3,0,0,0,3,0
3,1,4,1,4,1,118,65,0,0,2,0,1,1,2,0,1,1,2,0,4,1,2,0,1,0,4,2,2,1,3,1,0,0,3,1
3,1,2,1,3,1,2,1,117,75,3,1,3,1,2,1,2,1,2,0,2,3,1,1,4,1,4,2,4,2,3,2,0,0,4,2
2,1,3,2,3,2,2,2,1,2,3,2,2,2,1,2,1,1,0,1,6,2,1,1,0,0,6,2,2,0,3,0,0,0,2,1
3,2,4,3,4,3,3,2,1,2,3,2,1,1,1,1,3,2,2,2,4,4,2,1,1,2,4,4,3,3,2,3,0,0,3,2
2,3,2,2,2,2,1,2,117,79,2,1,4,2,2,3,1,3,3,1,2,1,3,3,3,1,3,1,2,2,3,1,0,0,2,2
1,0,1,2,3,2,3,3,0,0,1,4,1,4,3,2,4,2,4,2,2,0,3,3,4,2,1,1,2,1,0,2,0,0,1,2
3,0,2,0,0,0,3,0,0,0,3,0,2,1,4,1,3,1,1,1,0,0,2,1,3,2,1,1,2,0,2,0,0,0,2,0
1,0,2,2,1,2,1,2,106,84,1,2,3,2,3,0,1,1,3,0,0,0,3,1,1,1,0,0,0,1,2,1,0,0,1,2
1,3,1,2,1,3,2,2,106,84,3,2,4,3,2,3,3,2,0,1,0,1,2,2,2,1,1,0,2,2,2,3,0,0,2,2
2,4,2,3,3,2,3,2,0,0,1,3,2,2,4,3,3,3,2,1,2,2,3,3,0,1,1,2,2,4,1,3,0,0,1,3
2,3,2,4,1,4,98,69,0,0,2,4,2,5,5,3,3,2,3,3,2,1,3,2,2,3,2,1,2,3,2,3,0,0,2,3
2,1,2,1,3,2,92,63,0,0,2,1,3,0,2,2,4,3,3,1,2,3,4,2,4,1,3,3,2,2,2,2,0,0,2,1
3,1,3,2,2,1,92,63,0,0,3,1,2,3,0,2,1,2,5,2,4,2,1,3,4,2,2,2,2,1,3,1,0,0,4,2
2,1,2,0,3,0,0,0,0,0,3,1,3,1,1,1,3,2,4,1,4,2,4,1,4,1,4,1,3,1,2,1,0,0,1,1
3,0,3,0,2,0,0,0,0,0,2,0,2,2,4,1,2,1,1,1,3,0,1,1,3,1,4,0,3,0,4,0,0,0,3,0
3,1,3,1,4,0,0,0,0,0,3,1,2,1,1,1,1,2,2,2,4,3,2,1,0,2,5,2,3,1,2,1,0,0,3,1
2,1,3,1,2,2,81,63,0,0,2,1,2,1,2,2,2,2,2,0,4,1,2,2,3,0,5,1,2,2,3,2,0,0,3,2
3,2,2,2,3,2,2,3,0,0,3,2,4,2,1,1,2,2,0,3,5,4,1,2,2,3,4,4,3,1,2,1,0,0,3,1
2,2,3,3,3,3,2,2,0,0,1,2,0,2,1,2,2,1,4,1,2,2,2,1,1,1,1,1,1,3,2,2,0,0,1,3
1,2,0,1,1,1,3,2,0,0,2,2,2,3,4,2,3,3,2,2,1,1,2,3,3,2,1,1,2,1,1,2,0,0,1,1
2,1,2,2,1,2,1,0,0,0,2,2,2,0,1,2,3,1,3,1,1,0,4,1,4,1,0,0,1,1,1,1,0,0,2,2
2,1,3,0,2,0,73,70,0,0,2,0,2,0,5,0,2,0,1,0,0,1,1,0,2,1,0,0,2,1,1,1,0,0,1,1
1,1,0,3,0,3,68,69,0,0,2,2,4,1,3,0,3,1,2,0,1,1,4,0,0,1,0,1,1,0,3,1,0,0,2,1
1,3,3,2,3,2,2,2,66,77,1,3,2,3,3,3,2,3,0,1,1,0,1,4,0,1,2,2,2,4,1,3,0,0,1,3
3,3,1,2,1,3,2,4,3,2,3,2,2,3,4,3,2,3,3,3,2,2,3,2,2,3,2,1,2,3,2,2,0,0,3,1
2,1,3,3,3,2,2,2,1,2,2,2,2,2,1,1,3,3,3,3,3,4,3,3,4,3,3,3,2,1,2,2,0,0,2,2
3,1,3,0,2,0,3,1,62,73,2,0,3,1,3,2,2,0,2,0,2,2,2,0,3,0,2,1,4,0,4,0,0,0,3,2
2,1,2,0,4,0,59,62,0,0,3,1,2,1,1,0,3,1,4,0,3,1,2,1,2,0,3,0,2,1,2,0,0,0,2,0
3,1,3,0,2,0,0,0,0,0,3,0,3,0,3,1,1,0,2,0,3,0,3,0,4,0,3,1,2,1,3,0,0,0,4,0
3,1,3,0,3,0,0,0,0,0,3,1,1,2,1,2,2,1,3,0,3,2,1,1,2,0,3,0,4,1,3,1,0,0,2,1
2,2,2,3,3,3,0,0,0,0,2,2,2,0,0,1,2,2,1,1,5,1,2,2,2,1,4,2,2,2,2,2,0,0,2,2
3,2,3,1,2,1,48,67,50,77,2,1,3,2,2,2,0,3,0,2,3,3,1,2,2,1,5,4,3,1,3,1,0,0,4,1
